iteration,iteration_started_at,sample_started_at,pair,pair_key,hops,src_node,dst_node,dst_ip,sample_number,success,time_module_delay_ms,ping_rtt_ms,packet_loss_pct
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:45.558586,R4-R6,r4_r6,2,r4,r6,10.0.56.2,30,True,24.465431,0.029,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:45.593224,R4-R6,r4_r6,2,r4,r6,10.0.56.2,31,True,21.94297,0.023,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:45.691921,R4-R6,r4_r6,2,r4,r6,10.0.56.2,32,True,58.096725,0.037,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:45.768963,R4-R6,r4_r6,2,r4,r6,10.0.56.2,33,True,31.405523,0.038,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:45.810450,R4-R6,r4_r6,2,r4,r6,10.0.56.2,34,True,29.461921,0.03,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:45.850571,R4-R6,r4_r6,2,r4,r6,10.0.56.2,35,True,41.503592,0.035,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:45.903137,R4-R6,r4_r6,2,r4,r6,10.0.56.2,36,True,35.175142,0.034,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:45.948408,R4-R6,r4_r6,2,r4,r6,10.0.56.2,37,True,28.171676,0.032,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:45.986717,R4-R6,r4_r6,2,r4,r6,10.0.56.2,38,True,32.222567,0.039,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.029034,R4-R6,r4_r6,2,r4,r6,10.0.56.2,39,True,29.195694,0.039,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.069171,R4-R6,r4_r6,2,r4,r6,10.0.56.2,40,True,39.402414,0.22,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.119828,R4-R6,r4_r6,2,r4,r6,10.0.56.2,41,True,25.15272,0.032,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.155731,R4-R6,r4_r6,2,r4,r6,10.0.56.2,42,True,25.452059,0.032,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.192178,R4-R6,r4_r6,2,r4,r6,10.0.56.2,43,True,25.08518,0.032,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.233786,R4-R6,r4_r6,2,r4,r6,10.0.56.2,44,True,26.83221,0.037,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.271558,R4-R6,r4_r6,2,r4,r6,10.0.56.2,45,True,26.137597,0.036,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.307770,R4-R6,r4_r6,2,r4,r6,10.0.56.2,46,True,28.090117,0.04,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.347144,R4-R6,r4_r6,2,r4,r6,10.0.56.2,47,True,25.85455,0.038,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.389137,R4-R6,r4_r6,2,r4,r6,10.0.56.2,48,True,25.926051,0.032,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.425278,R4-R6,r4_r6,2,r4,r6,10.0.56.2,49,True,31.71869,0.034,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.468534,R4-R6,r4_r6,2,r4,r6,10.0.56.2,50,True,25.731761,0.029,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.494491,R6-R1,r6_r1,1,r6,r1,10.0.61.2,1,True,39.200405,0.035,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.544205,R6-R1,r6_r1,1,r6,r1,10.0.61.2,2,True,30.723119,0.03,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.586549,R6-R1,r6_r1,1,r6,r1,10.0.61.2,3,True,28.56466,0.028,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.625813,R6-R1,r6_r1,1,r6,r1,10.0.61.2,4,True,36.904134,0.031,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.673255,R6-R1,r6_r1,1,r6,r1,10.0.61.2,5,True,26.768908,0.16,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.710927,R6-R1,r6_r1,1,r6,r1,10.0.61.2,6,True,34.680673,0.156,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.756014,R6-R1,r6_r1,1,r6,r1,10.0.61.2,7,True,30.187108,0.023,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.796335,R6-R1,r6_r1,1,r6,r1,10.0.61.2,8,True,25.22775,0.026,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.832702,R6-R1,r6_r1,1,r6,r1,10.0.61.2,9,True,36.216703,0.022,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.878982,R6-R1,r6_r1,1,r6,r1,10.0.61.2,10,True,25.335003,0.026,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.916223,R6-R1,r6_r1,1,r6,r1,10.0.61.2,11,True,37.364226,0.029,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.964478,R6-R1,r6_r1,1,r6,r1,10.0.61.2,12,True,23.028387,0.029,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:46.997729,R6-R1,r6_r1,1,r6,r1,10.0.61.2,13,True,30.621561,0.033,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.039272,R6-R1,r6_r1,1,r6,r1,10.0.61.2,14,True,29.290861,0.029,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.079035,R6-R1,r6_r1,1,r6,r1,10.0.61.2,15,True,30.114793,0.025,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.119549,R6-R1,r6_r1,1,r6,r1,10.0.61.2,16,True,28.243498,0.024,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.157860,R6-R1,r6_r1,1,r6,r1,10.0.61.2,17,True,31.204691,0.109,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.199190,R6-R1,r6_r1,1,r6,r1,10.0.61.2,18,True,28.099024,0.095,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.243509,R6-R1,r6_r1,1,r6,r1,10.0.61.2,19,True,31.106622,0.032,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.284737,R6-R1,r6_r1,1,r6,r1,10.0.61.2,20,True,28.298078,0.027,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.323099,R6-R1,r6_r1,1,r6,r1,10.0.61.2,21,True,36.974468,0.032,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.370640,R6-R1,r6_r1,1,r6,r1,10.0.61.2,22,True,31.620218,0.017,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.412934,R6-R1,r6_r1,1,r6,r1,10.0.61.2,23,True,25.82036,0.023,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.448983,R6-R1,r6_r1,1,r6,r1,10.0.61.2,24,True,38.192855,0.028,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.497448,R6-R1,r6_r1,1,r6,r1,10.0.61.2,25,True,28.756094,0.027,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.536829,R6-R1,r6_r1,1,r6,r1,10.0.61.2,26,True,43.995348,4.63,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.591337,R6-R1,r6_r1,1,r6,r1,10.0.61.2,27,True,24.739487,0.031,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.626229,R6-R1,r6_r1,1,r6,r1,10.0.61.2,28,True,37.707497,0.157,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.674463,R6-R1,r6_r1,1,r6,r1,10.0.61.2,29,True,36.407538,0.03,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.721487,R6-R1,r6_r1,1,r6,r1,10.0.61.2,30,True,38.268403,0.032,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.770479,R6-R1,r6_r1,1,r6,r1,10.0.61.2,31,True,51.846153,0.029,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.833567,R6-R1,r6_r1,1,r6,r1,10.0.61.2,32,True,29.594777,0.032,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.874322,R6-R1,r6_r1,1,r6,r1,10.0.61.2,33,True,28.209891,0.029,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.912712,R6-R1,r6_r1,1,r6,r1,10.0.61.2,34,True,30.080711,0.026,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:47.953058,R6-R1,r6_r1,1,r6,r1,10.0.61.2,35,True,45.179564,0.029,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:48.008674,R6-R1,r6_r1,1,r6,r1,10.0.61.2,36,True,27.581533,0.034,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:48.047064,R6-R1,r6_r1,1,r6,r1,10.0.61.2,37,True,29.40029,0.027,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:48.092802,R6-R1,r6_r1,1,r6,r1,10.0.61.2,38,True,23.40976,0.025,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:48.126725,R6-R1,r6_r1,1,r6,r1,10.0.61.2,39,True,26.418394,0.026,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:48.165169,R6-R1,r6_r1,1,r6,r1,10.0.61.2,40,True,42.368011,0.252,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:48.217766,R6-R1,r6_r1,1,r6,r1,10.0.61.2,41,True,26.777711,0.023,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:48.254738,R6-R1,r6_r1,1,r6,r1,10.0.61.2,42,True,37.901661,0.028,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:48.303253,R6-R1,r6_r1,1,r6,r1,10.0.61.2,43,True,34.01731,0.033,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:48.351150,R6-R1,r6_r1,1,r6,r1,10.0.61.2,44,True,30.453791,0.031,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:48.392286,R6-R1,r6_r1,1,r6,r1,10.0.61.2,45,True,23.173577,0.026,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:48.426408,R6-R1,r6_r1,1,r6,r1,10.0.61.2,46,True,25.000229,0.028,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:48.464740,R6-R1,r6_r1,1,r6,r1,10.0.61.2,47,True,32.431239,0.03,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:48.507925,R6-R1,r6_r1,1,r6,r1,10.0.61.2,48,True,31.601774,4.36,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:48.557566,R6-R1,r6_r1,1,r6,r1,10.0.61.2,49,True,24.432853,0.023,0.0
95,2026-04-24T14:40:29.042683,2026-04-24T14:40:48.599037,R6-R1,r6_r1,1,r6,r1,10.0.61.2,50,True,25.551977,0.025,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:50.823999,R1-R2,r1_r2,1,r1,r2,10.0.12.2,1,True,28.573001,0.032,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:50.866988,R1-R2,r1_r2,1,r1,r2,10.0.12.2,2,True,22.628145,0.023,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:50.901030,R1-R2,r1_r2,1,r1,r2,10.0.12.2,3,True,24.127861,0.019,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:50.939612,R1-R2,r1_r2,1,r1,r2,10.0.12.2,4,True,23.399815,0.019,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:50.974388,R1-R2,r1_r2,1,r1,r2,10.0.12.2,5,True,24.297676,0.019,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.011977,R1-R2,r1_r2,1,r1,r2,10.0.12.2,6,True,24.696489,0.019,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.046837,R1-R2,r1_r2,1,r1,r2,10.0.12.2,7,True,29.160496,0.036,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.086536,R1-R2,r1_r2,1,r1,r2,10.0.12.2,8,True,35.920881,0.536,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.133629,R1-R2,r1_r2,1,r1,r2,10.0.12.2,9,True,30.393737,0.024,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.174878,R1-R2,r1_r2,1,r1,r2,10.0.12.2,10,True,29.358441,0.136,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.215374,R1-R2,r1_r2,1,r1,r2,10.0.12.2,11,True,48.470178,0.025,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.274988,R1-R2,r1_r2,1,r1,r2,10.0.12.2,12,True,32.828932,0.027,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.318505,R1-R2,r1_r2,1,r1,r2,10.0.12.2,13,True,38.969374,2.29,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.368768,R1-R2,r1_r2,1,r1,r2,10.0.12.2,14,True,33.080503,0.414,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.412445,R1-R2,r1_r2,1,r1,r2,10.0.12.2,15,True,33.544036,0.21,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.456496,R1-R2,r1_r2,1,r1,r2,10.0.12.2,16,True,36.292958,4.05,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.504205,R1-R2,r1_r2,1,r1,r2,10.0.12.2,17,True,32.120222,0.023,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.546822,R1-R2,r1_r2,1,r1,r2,10.0.12.2,18,True,30.060097,1.35,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.587337,R1-R2,r1_r2,1,r1,r2,10.0.12.2,19,True,32.755,0.024,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.632262,R1-R2,r1_r2,1,r1,r2,10.0.12.2,20,True,22.636665,0.122,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.665135,R1-R2,r1_r2,1,r1,r2,10.0.12.2,21,True,40.183941,0.024,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.715763,R1-R2,r1_r2,1,r1,r2,10.0.12.2,22,True,32.389826,0.026,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.758246,R1-R2,r1_r2,1,r1,r2,10.0.12.2,23,True,30.367801,0.027,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.798678,R1-R2,r1_r2,1,r1,r2,10.0.12.2,24,True,31.313315,0.05,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.840563,R1-R2,r1_r2,1,r1,r2,10.0.12.2,25,True,27.707392,0.024,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.878440,R1-R2,r1_r2,1,r1,r2,10.0.12.2,26,True,43.529606,0.761,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.932163,R1-R2,r1_r2,1,r1,r2,10.0.12.2,27,True,42.46913,0.03,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:51.993547,R1-R2,r1_r2,1,r1,r2,10.0.12.2,28,True,34.302408,0.031,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.037924,R1-R2,r1_r2,1,r1,r2,10.0.12.2,29,True,40.200892,0.036,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.089022,R1-R2,r1_r2,1,r1,r2,10.0.12.2,30,True,32.097041,0.813,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.131350,R1-R2,r1_r2,1,r1,r2,10.0.12.2,31,True,35.303527,0.032,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.177573,R1-R2,r1_r2,1,r1,r2,10.0.12.2,32,True,24.144278,0.028,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.212058,R1-R2,r1_r2,1,r1,r2,10.0.12.2,33,True,27.504714,0.031,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.250281,R1-R2,r1_r2,1,r1,r2,10.0.12.2,34,True,40.356472,0.03,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.300717,R1-R2,r1_r2,1,r1,r2,10.0.12.2,35,True,34.362628,0.034,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.345605,R1-R2,r1_r2,1,r1,r2,10.0.12.2,36,True,30.921965,0.033,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.386789,R1-R2,r1_r2,1,r1,r2,10.0.12.2,37,True,47.408358,0.223,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.444962,R1-R2,r1_r2,1,r1,r2,10.0.12.2,38,True,26.958353,0.032,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.482629,R1-R2,r1_r2,1,r1,r2,10.0.12.2,39,True,38.581966,0.029,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.531463,R1-R2,r1_r2,1,r1,r2,10.0.12.2,40,True,25.126142,0.023,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.566659,R1-R2,r1_r2,1,r1,r2,10.0.12.2,41,True,30.40966,0.028,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.607577,R1-R2,r1_r2,1,r1,r2,10.0.12.2,42,True,27.322822,0.024,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.645077,R1-R2,r1_r2,1,r1,r2,10.0.12.2,43,True,33.015608,0.033,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.688469,R1-R2,r1_r2,1,r1,r2,10.0.12.2,44,True,39.846588,0.031,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.738970,R1-R2,r1_r2,1,r1,r2,10.0.12.2,45,True,24.807292,0.028,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.773865,R1-R2,r1_r2,1,r1,r2,10.0.12.2,46,True,28.075995,0.027,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.812260,R1-R2,r1_r2,1,r1,r2,10.0.12.2,47,True,33.452238,0.035,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.856530,R1-R2,r1_r2,1,r1,r2,10.0.12.2,48,True,30.08,0.032,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.897332,R1-R2,r1_r2,1,r1,r2,10.0.12.2,49,True,42.772584,0.034,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.950407,R1-R2,r1_r2,1,r1,r2,10.0.12.2,50,True,32.206419,0.032,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:52.982784,R1-R3,r1_r3,2,r1,r3,10.0.23.2,1,True,43.782715,0.041,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.042078,R1-R3,r1_r3,2,r1,r3,10.0.23.2,2,True,24.259646,0.035,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.076519,R1-R3,r1_r3,2,r1,r3,10.0.23.2,3,True,28.479841,0.154,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.115683,R1-R3,r1_r3,2,r1,r3,10.0.23.2,4,True,28.554748,0.032,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.154433,R1-R3,r1_r3,2,r1,r3,10.0.23.2,5,True,27.861886,0.029,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.192731,R1-R3,r1_r3,2,r1,r3,10.0.23.2,6,True,28.782787,0.03,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.232988,R1-R3,r1_r3,2,r1,r3,10.0.23.2,7,True,32.175748,0.036,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.276239,R1-R3,r1_r3,2,r1,r3,10.0.23.2,8,True,32.301026,0.037,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.318658,R1-R3,r1_r3,2,r1,r3,10.0.23.2,9,True,27.4727,0.036,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.356843,R1-R3,r1_r3,2,r1,r3,10.0.23.2,10,True,29.820125,0.033,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.396743,R1-R3,r1_r3,2,r1,r3,10.0.23.2,11,True,32.323379,0.028,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.439476,R1-R3,r1_r3,2,r1,r3,10.0.23.2,12,True,31.799564,0.03,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.481890,R1-R3,r1_r3,2,r1,r3,10.0.23.2,13,True,26.846484,0.03,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.520245,R1-R3,r1_r3,2,r1,r3,10.0.23.2,14,True,29.002731,0.028,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.559515,R1-R3,r1_r3,2,r1,r3,10.0.23.2,15,True,27.767555,0.028,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.598006,R1-R3,r1_r3,2,r1,r3,10.0.23.2,16,True,26.861548,0.037,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.635496,R1-R3,r1_r3,2,r1,r3,10.0.23.2,17,True,43.863851,0.043,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.697549,R1-R3,r1_r3,2,r1,r3,10.0.23.2,18,True,29.256151,0.041,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.737407,R1-R3,r1_r3,2,r1,r3,10.0.23.2,19,True,36.178864,0.038,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.784190,R1-R3,r1_r3,2,r1,r3,10.0.23.2,20,True,29.236142,0.037,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.827425,R1-R3,r1_r3,2,r1,r3,10.0.23.2,21,True,32.822822,0.037,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.873168,R1-R3,r1_r3,2,r1,r3,10.0.23.2,22,True,22.57427,0.04,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.937731,R1-R3,r1_r3,2,r1,r3,10.0.23.2,23,True,32.682325,0.027,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:53.995004,R1-R3,r1_r3,2,r1,r3,10.0.23.2,24,True,48.160962,0.042,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.055037,R1-R3,r1_r3,2,r1,r3,10.0.23.2,25,True,39.727944,0.036,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.105039,R1-R3,r1_r3,2,r1,r3,10.0.23.2,26,True,30.559862,0.04,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.145761,R1-R3,r1_r3,2,r1,r3,10.0.23.2,27,True,33.804453,0.03,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.193405,R1-R3,r1_r3,2,r1,r3,10.0.23.2,28,True,27.710321,0.032,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.231223,R1-R3,r1_r3,2,r1,r3,10.0.23.2,29,True,34.261649,0.027,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.276079,R1-R3,r1_r3,2,r1,r3,10.0.23.2,30,True,25.559861,0.028,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.311750,R1-R3,r1_r3,2,r1,r3,10.0.23.2,31,True,41.926336,0.034,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.363749,R1-R3,r1_r3,2,r1,r3,10.0.23.2,32,True,28.492351,0.03,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.402450,R1-R3,r1_r3,2,r1,r3,10.0.23.2,33,True,34.296961,0.027,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.447319,R1-R3,r1_r3,2,r1,r3,10.0.23.2,34,True,32.159235,0.04,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.489603,R1-R3,r1_r3,2,r1,r3,10.0.23.2,35,True,34.168687,0.038,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.534558,R1-R3,r1_r3,2,r1,r3,10.0.23.2,36,True,28.21908,0.032,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.573457,R1-R3,r1_r3,2,r1,r3,10.0.23.2,37,True,35.4187,0.035,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.619011,R1-R3,r1_r3,2,r1,r3,10.0.23.2,38,True,27.972532,0.19,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.658544,R1-R3,r1_r3,2,r1,r3,10.0.23.2,39,True,45.395984,0.033,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.716187,R1-R3,r1_r3,2,r1,r3,10.0.23.2,40,True,25.607855,0.031,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.752312,R1-R3,r1_r3,2,r1,r3,10.0.23.2,41,True,26.950644,0.03,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.790227,R1-R3,r1_r3,2,r1,r3,10.0.23.2,42,True,32.789343,0.029,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.833979,R1-R3,r1_r3,2,r1,r3,10.0.23.2,43,True,33.276591,0.029,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.878148,R1-R3,r1_r3,2,r1,r3,10.0.23.2,44,True,30.696484,0.027,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.919528,R1-R3,r1_r3,2,r1,r3,10.0.23.2,45,True,33.329204,0.031,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.963745,R1-R3,r1_r3,2,r1,r3,10.0.23.2,46,True,25.846715,0.033,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:54.999677,R1-R3,r1_r3,2,r1,r3,10.0.23.2,47,True,27.412452,0.031,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:55.037370,R1-R3,r1_r3,2,r1,r3,10.0.23.2,48,True,30.399563,0.036,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:55.078296,R1-R3,r1_r3,2,r1,r3,10.0.23.2,49,True,30.554216,0.033,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:55.119707,R1-R3,r1_r3,2,r1,r3,10.0.23.2,50,True,27.314721,0.04,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:55.147138,R3-R2,r3_r2,1,r3,r2,10.0.23.1,1,True,45.102638,0.031,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:55.205709,R3-R2,r3_r2,1,r3,r2,10.0.23.1,2,True,24.308745,0.034,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:55.242358,R3-R2,r3_r2,1,r3,r2,10.0.23.1,3,True,25.477576,0.093,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:55.277995,R3-R2,r3_r2,1,r3,r2,10.0.23.1,4,True,28.506338,0.026,0.0
96,2026-04-24T14:40:50.823953,2026-04-24T14:40:55.316961,R3-R2,r3_r2,1,r3,r2,10.0.23.1,5,True,36.091358,0.032,0.0
