iteration,started_at,pair,pair_key,hops,src_node,dst_node,dst_ip,success,bandwidth_bps,throughput_bps,cpu_percent,memory_before_mb,memory_before_percent,memory_after_mb,memory_after_percent,duration_requested_s,elapsed_ms,error
16,2026-04-24T15:31:23.072504,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,68327472025.05123,67495384294.43737,9.244836,2266.359375,9.397798,2264.574219,9.390396,5,5255.842761,
16,2026-04-24T15:31:30.366325,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,56893728956.73838,16769429240.272568,4.354174,2265.148438,9.392777,2263.933594,9.387739,5,17098.988655,
16,2026-04-24T15:31:49.763841,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,69164759150.9133,68595099123.00892,8.445946,2266.230469,9.397263,2266.046875,9.396502,5,5279.851876,
16,2026-04-24T15:31:56.835305,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60933841178.71764,59227152841.12238,8.60938,2267.859375,9.404018,2260.5,9.373501,5,5411.111668,
16,2026-04-24T15:32:05.321119,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,69286931912.6579,67671405989.1768,9.221277,2266.160156,9.396972,2372.554688,9.838153,5,5370.188388,
17,2026-04-24T15:32:14.532535,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,67871159147.42608,21435603688.387077,4.396456,2366.394531,9.812609,2302.210938,9.546462,5,16096.107294,
17,2026-04-24T15:32:32.570731,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,60402522565.43372,18901807277.481945,4.347585,2295.578125,9.518958,2275.644531,9.4363,5,16104.426705,
17,2026-04-24T15:32:51.785534,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,68658815289.29934,22055688637.213444,4.585488,2273.835938,9.428801,2273.285156,9.426517,5,15688.011505,
17,2026-04-24T15:33:10.060356,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,54580402803.9684,54112372260.50145,8.756538,2273.421875,9.427084,2272.207031,9.422046,5,5272.336377,
17,2026-04-24T15:33:16.950601,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,66993315185.4894,20584763626.958027,4.363676,2273.464844,9.427262,2272.582031,9.423601,5,16428.925745,
17,2026-04-24T15:33:35.296088,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,55124463023.88422,54486125075.2676,9.029876,2273.839844,9.428817,2271.480469,9.419033,5,5297.918132,
17,2026-04-24T15:33:43.369837,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68128776484.6021,67579900491.24304,9.244414,2272.859375,9.424751,2271.207031,9.417899,5,5247.017908,
17,2026-04-24T15:33:50.485888,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,64863867548.407974,40591850661.40662,6.508876,2272.4375,9.423002,2266.710938,9.399256,5,8155.773651,
17,2026-04-24T15:34:00.500896,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,67189886963.28862,66610105889.11285,9.32766,2267.695312,9.403338,2267.820312,9.403856,5,5220.308213,
18,2026-04-24T15:34:09.650189,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,66539858732.76284,20370616045.33124,4.570562,2268.996094,9.408732,2287.601562,9.485882,5,16471.096625,
18,2026-04-24T15:34:28.427403,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,60950447381.49975,20244537420.35255,1.728306,2283.066406,9.467076,2268.175781,9.40533,5,15180.174176,
18,2026-04-24T15:34:45.526078,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,70323448223.66985,22810986717.04302,4.395478,2268.808594,9.407954,2265.417969,9.393894,5,15565.143459,
18,2026-04-24T15:35:03.296962,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,54631927286.1234,54182863265.33203,9.074011,2268.289062,9.4058,2267.671875,9.40324,5,5253.52028,
18,2026-04-24T15:35:10.230292,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,68089245293.99988,66619147463.2249,8.90411,2266.804688,9.399645,2266.402344,9.397976,5,5318.733675,
18,2026-04-24T15:35:17.189132,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,55393164713.6375,54799087714.86915,9.110923,2267.59375,9.402916,2266.886719,9.399985,5,5247.535569,
18,2026-04-24T15:35:24.328545,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,61848612633.642914,20532753558.33224,4.596959,2267.960938,9.404439,2267.378906,9.402026,5,15189.274829,
18,2026-04-24T15:35:41.593395,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,59964948839.67996,19901688373.9599,4.074922,2268.507812,9.406707,2262.109375,9.380175,5,15190.160119,
18,2026-04-24T15:35:58.967873,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,63883252574.24227,63349619673.042816,8.80829,2265.4375,9.393975,2265.285156,9.393344,5,5250.160998,
19,2026-04-24T15:36:07.849258,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,66686640149.7576,66044732779.0614,9.133489,2267.183594,9.401216,2265.792969,9.395449,5,5320.102785,
19,2026-04-24T15:36:15.435443,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61352781901.49933,60585928170.93619,9.129261,2365.832031,9.810276,2341.949219,9.711243,5,5279.372388,
19,2026-04-24T15:36:23.987966,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,65127895002.62494,64609662021.20318,9.106383,2325.035156,9.641106,2302.816406,9.548972,5,5222.100441,
19,2026-04-24T15:36:31.233540,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,55436059217.98548,52821819370.4187,8.497699,2301.09375,9.541829,2265.714844,9.395125,5,5482.407223,
19,2026-04-24T15:36:38.752236,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,67428662276.53434,66591678543.5228,8.992745,2266.570312,9.398673,2264.304688,9.389278,5,5272.939962,
19,2026-04-24T15:36:46.456491,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,55246046382.8868,54452327249.68884,8.871102,2267.203125,9.401297,2263.753906,9.386994,5,5324.220447,
19,2026-04-24T15:36:53.460209,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68809728208.89224,67802245675.1885,8.8818,2267.433594,9.402252,2261.296875,9.376806,5,5293.455306,
19,2026-04-24T15:37:01.021410,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,59316015732.22735,58317496012.407936,8.860121,2266.960938,9.400292,2262.96875,9.383738,5,5270.284022,
19,2026-04-24T15:37:07.939952,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68569612756.031,67843739424.4809,9.054191,2266.328125,9.397668,2264.992188,9.392129,5,5278.074291,
20,2026-04-24T15:37:16.909808,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,67571816960.523254,66430673191.617714,9.133726,2267.382812,9.402042,2265.128906,9.392696,5,5266.296717,
20,2026-04-24T15:37:23.942409,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,59922485221.940384,58905013907.50885,9.312151,2266.144531,9.396907,2265.464844,9.394089,5,5269.892787,
20,2026-04-24T15:37:30.965846,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,67966813963.62316,67260662982.18323,3.446429,2265.949219,9.396097,2265.167969,9.392858,5,5255.241184,
20,2026-04-24T15:37:38.293137,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,55156522020.309326,53277815931.57786,8.559083,2267.359375,9.401945,2264.859375,9.391578,5,5366.495399,
20,2026-04-24T15:37:45.497034,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,68868988006.72234,67796508996.8918,9.186263,2266.855469,9.399855,2266.058594,9.396551,5,5265.489706,
20,2026-04-24T15:37:52.530444,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,57276887573.0864,56735978103.442055,8.788963,2268.546875,9.406869,2268.453125,9.40648,5,5239.071759,
20,2026-04-24T15:37:59.579289,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,64967003023.95162,19773252516.51666,3.987585,2269.433594,9.410546,2374.835938,9.847612,5,16986.340347,
20,2026-04-24T15:38:19.631439,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,61079373285.957535,60591111228.74106,7.558733,2367.910156,9.818893,2331.679688,9.668658,5,5290.974136,
20,2026-04-24T15:38:27.165080,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68446011934.6544,67815660523.93478,2.522068,2318.949219,9.61587,2307.273438,9.567454,5,5251.605177,
21,2026-04-24T15:38:38.987638,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,64855877444.24461,15029240867.975887,3.616689,2294.964844,9.516415,2272.597656,9.423666,5,21708.959312,
21,2026-04-24T15:39:02.294487,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,62308540216.823044,61793312227.955536,9.140612,2272.765625,9.424362,2272.878906,9.424832,5,5240.279684,
21,2026-04-24T15:39:09.643457,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,68658178654.58469,22376712225.940067,4.583453,2273.824219,9.428752,2272.957031,9.425156,5,15471.995507,
21,2026-04-24T15:39:27.858922,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,57473010339.36898,56993631128.03918,9.204235,2272.722656,9.424184,2266.789062,9.39958,5,5232.834529,
21,2026-04-24T15:39:35.292785,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,68109399107.56232,67587504509.37858,8.788799,2268.199219,9.405427,2268.21875,9.405508,5,5283.444822,
21,2026-04-24T15:39:42.369306,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,55026045853.525276,53959292135.117935,9.169435,2270.578125,9.415292,2268.917969,9.408408,5,5349.285993,
21,2026-04-24T15:39:49.657353,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68527875581.093735,67334992502.36696,9.176788,2269.570312,9.411113,2268.351562,9.406059,5,5267.209294,
21,2026-04-24T15:39:56.564437,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,63487490378.13298,20959106203.22768,4.372701,2269.863281,9.412327,2267.714844,9.403419,5,15308.368867,
21,2026-04-24T15:40:14.298793,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68693775100.554214,67872565565.6896,10.040637,2270.054688,9.413121,2369.683594,9.826247,5,5251.145797,
22,2026-04-24T15:40:23.727513,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,67303381419.36526,58516671930.70102,7.764209,2354.714844,9.764177,2323.824219,9.636085,5,5937.463979,
22,2026-04-24T15:40:31.296542,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,62707346005.657845,60597623972.4047,8.559154,2317.90625,9.611545,2306.753906,9.5653,5,5404.672717,
22,2026-04-24T15:40:39.517030,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,70210126057.889,58732326975.48778,7.292882,2299.015625,9.533212,2284.449219,9.47281,5,6162.049347,
22,2026-04-24T15:40:47.326631,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,57524382311.294716,56492774018.45123,9.094,2286.027344,9.479354,2277.140625,9.442504,5,5258.737521,
22,2026-04-24T15:40:54.234232,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,68121330886.99693,66994313120.87685,9.144295,2278.21875,9.446975,2268.570312,9.406966,5,5300.314574,
22,2026-04-24T15:41:01.312109,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,55775397388.94246,54888501390.04294,9.154094,2270.140625,9.413477,2269.304688,9.410011,5,5246.797258,
22,2026-04-24T15:41:08.481233,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,69015460913.54396,22765399664.57551,4.902018,2269.949219,9.412684,2267.621094,9.40303,5,15288.854836,
22,2026-04-24T15:41:26.190501,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,61010343778.2435,60494877201.72205,8.332026,2268.015625,9.404666,2267.96875,9.404471,5,5652.624939,
22,2026-04-24T15:41:34.166202,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68271691012.9438,66781670972.554565,8.665222,2269.085938,9.409104,2268.046875,9.404795,5,5330.874312,
23,2026-04-24T15:41:43.636307,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,66632514858.8514,65548947935.23803,8.750846,2268.707031,9.407533,2263.753906,9.386994,5,5259.731786,
23,2026-04-24T15:41:51.253713,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61794307321.1765,20371280822.648018,4.166423,2269.160156,9.409412,2266.375,9.397863,5,15309.689578,
23,2026-04-24T15:42:12.144611,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,69074616720.7631,20622232368.10148,4.744642,2268.652344,9.407306,2331.824219,9.669258,5,16902.466968,
23,2026-04-24T15:42:30.781826,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,56379004262.912186,14187383550.282906,3.80578,2312.34375,9.588479,2183.386719,9.053739,5,20014.524562,
23,2026-04-24T15:42:52.483616,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,67411927593.39373,66828881258.44892,8.904225,2184.753906,9.059409,2179.625,9.038141,5,5301.365771,
23,2026-04-24T15:42:59.504111,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,56825192110.281975,56314286014.64049,8.795509,2182.875,9.051618,2182.164062,9.04867,5,5251.8405,
23,2026-04-24T15:43:06.832733,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,66053495325.8617,20654073683.984737,4.594401,2183.761719,9.055294,2169.148438,8.994698,5,16114.319118,
23,2026-04-24T15:43:24.774408,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,62116940000.62397,17901552722.894535,4.827446,2173.800781,9.01399,2193.507812,9.095708,5,17472.633952,
23,2026-04-24T15:43:44.250203,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68401384035.21207,62036182283.1208,8.580655,2189.730469,9.080045,2180.699219,9.042595,5,5784.432053,
24,2026-04-24T15:43:53.650752,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,69484876448.5876,68510653277.4021,8.989726,2178.84375,9.034901,2176.195312,9.023919,5,5210.068079,
24,2026-04-24T15:44:00.483138,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61958952291.73583,61455069950.97657,8.845958,2178.058594,9.031646,2174.882812,9.018477,5,5295.071691,
24,2026-04-24T15:44:07.404270,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,67466282462.24687,66681175217.84664,8.889634,2177.042969,9.027434,2176.917969,9.026916,5,5309.235782,
24,2026-04-24T15:44:14.334384,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,56426148462.7775,17835923441.559326,4.307503,2177.828125,9.03069,2176.707031,9.026041,5,15986.533337,
24,2026-04-24T15:44:32.221033,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,67963160032.36719,67421749482.7126,9.004343,2177.9375,9.031143,2177.804688,9.030593,5,5321.267243,
24,2026-04-24T15:44:40.904197,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,53988074775.90248,53564200764.331215,2.142465,2178.207031,9.032261,2169.710938,8.997031,5,5186.965937,
24,2026-04-24T15:44:48.738329,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,69708831384.9723,67971654532.5837,8.630705,2170.972656,9.002263,2167.707031,8.988721,5,5370.001903,
24,2026-04-24T15:44:57.998964,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,63258153124.56626,62104164265.751,9.103147,2171.453125,9.004255,2170.15625,8.998877,5,5267.629999,
24,2026-04-24T15:45:05.234726,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,67823566947.309555,66792747431.66823,8.55651,2171.632812,9.005,2165.179688,8.978241,5,5270.469281,
25,2026-04-24T15:45:15.321388,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,68452389098.5154,67188994229.69296,8.769567,2169.6875,8.996934,2169.371094,8.995622,5,5305.964284,
25,2026-04-24T15:45:22.898029,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61211697819.9109,19581878324.155754,4.461303,2170.105469,8.998667,2167.707031,8.988721,5,15748.315063,
25,2026-04-24T15:45:40.846012,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,71064474089.38657,21746241356.91922,4.768076,2171.019531,9.002457,2171.828125,9.00581,5,16470.970478,
25,2026-04-24T15:45:59.234401,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,56230677914.8816,55621073750.7525,8.971332,2172.535156,9.008742,2173.007812,9.010702,5,5276.448187,
25,2026-04-24T15:46:06.985471,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,67961011797.094536,67108164926.41741,9.126246,2173.683594,9.013504,2174.082031,9.015156,5,5253.673927,
25,2026-04-24T15:46:13.960999,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,57599118398.7322,57138510804.90073,8.651051,2175.796875,9.022267,2171.886719,9.006053,5,5231.716157,
25,2026-04-24T15:46:21.497332,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,71224360268.54346,23106030075.01138,4.395357,2173.464844,9.012597,2172.347656,9.007964,5,15776.57446,
25,2026-04-24T15:46:41.099075,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,62342328149.68708,61026466696.8161,8.509939,2173.820312,9.014071,2172.582031,9.008936,5,5427.501533,
25,2026-04-24T15:46:48.446450,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,67874941958.2653,67273738452.2584,8.820044,2173.796875,9.013974,2171.992188,9.00649,5,5258.810392,
26,2026-04-24T15:46:58.663764,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,68680814654.0026,22758764424.370518,2.519148,2173.480469,9.012662,2171.914062,9.006166,5,15204.806547,
26,2026-04-24T15:47:15.656612,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,62869530850.25215,20671522126.909393,4.555743,2172.3125,9.007819,2168.695312,8.992819,5,15337.586373,
26,2026-04-24T15:47:34.392487,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,66774987688.90834,66151230984.15798,9.153976,2172.433594,9.008321,2171.835938,9.005842,5,5253.307935,
26,2026-04-24T15:47:41.799979,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,53880068117.3979,53458321120.41083,2.760351,2172.933594,9.010394,2172.625,9.009114,5,5250.487435,
26,2026-04-24T15:47:49.104867,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,70151616153.3294,23300728266.840942,2.379811,2174.339844,9.016225,2172.96875,9.01054,5,15175.977475,
26,2026-04-24T15:48:06.274087,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,56914142632.403145,56396198402.68887,8.910049,2174.105469,9.015253,2172.125,9.007041,5,5247.302349,
26,2026-04-24T15:48:13.162489,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68919197003.51762,67956095116.43856,8.941016,2172.917969,9.010329,2169.152344,8.994714,5,5237.327496,
26,2026-04-24T15:48:20.250144,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60745482442.88794,60310315378.62472,9.069293,2170.667969,9.000999,2167.09375,8.986178,5,5235.812037,
26,2026-04-24T15:48:27.427121,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,67177774433.79249,66523919370.52988,9.031282,2171.957031,9.006345,2170.363281,8.999736,5,5283.851423,
27,2026-04-24T15:48:36.334740,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,69731652096.24443,23111682200.420975,4.327684,2171.804688,9.005713,2167.386719,8.987393,5,15203.482533,
27,2026-04-24T15:48:53.865426,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61363888353.276634,14385634814.583755,4.036005,2169.660156,8.99682,2168.914062,8.993726,5,21476.701486,
27,2026-04-24T15:49:17.106405,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,68639063554.77717,68056485924.323044,3.207514,2171.019531,9.002457,2168.597656,8.992414,5,5301.802869,
27,2026-04-24T15:49:24.523832,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,54600095389.63434,53613860712.13814,8.23391,2171.105469,9.002813,2170.851562,9.001761,5,5298.079412,
27,2026-04-24T15:49:31.793196,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,65420857233.7712,64838915200.8043,4.402183,2171.925781,9.006215,2164.980469,8.977415,5,5230.982329,
27,2026-04-24T15:49:39.736844,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,55938996694.0886,17753062315.552586,4.611419,2170.503906,9.000319,2169.476562,8.996059,5,15881.533297,
27,2026-04-24T15:49:58.481420,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68194066286.01782,66743280353.73237,9.19598,2171.59375,9.004838,2171.703125,9.005292,5,5303.961226,
27,2026-04-24T15:50:06.631206,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,62211447299.927,61278781787.0411,8.9,2172.886719,9.0102,2172.738281,9.009584,5,5337.499647,
27,2026-04-24T15:50:13.932486,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,67287617626.700485,65851126690.2832,8.664199,2173.09375,9.011058,2168.445312,8.991783,5,5293.716306,
28,2026-04-24T15:50:23.587249,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,66933824812.33006,63630614742.2529,8.844205,2171.628906,9.004984,2170.585938,9.000659,5,5442.626206,
28,2026-04-24T15:50:31.870349,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,62358934002.0244,61640800385.9996,8.779736,2171.984375,9.006458,2170.0625,8.998489,5,5219.203793,
28,2026-04-24T15:50:38.890636,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,68658422093.64882,68017807966.64776,8.780571,2171.65625,9.005097,2167.246094,8.98681,5,5238.000906,
28,2026-04-24T15:50:45.903940,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,55532329511.28425,55029438590.41342,9.087832,2171.117188,9.002862,2170.152344,8.998861,5,5249.271142,
28,2026-04-24T15:50:53.340004,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,68679094971.946365,16162088122.912819,2.232503,2171.011719,9.002425,2170.480469,9.000222,5,21329.848716,
28,2026-04-24T15:51:16.340997,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,56004509224.11074,18451059140.18205,4.202907,2172.414062,9.00824,2172.03125,9.006652,5,15315.473402,
28,2026-04-24T15:51:35.162792,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68444011719.010155,35226625291.52243,5.385996,2172.03125,9.006652,2171.125,9.002894,5,9952.869671,
28,2026-04-24T15:51:47.059515,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,63339599724.8044,57393877167.781715,7.948476,2172.84375,9.010021,2171.191406,9.00317,5,5696.557374,
28,2026-04-24T15:51:55.738979,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,71116826479.9727,38298923206.36714,5.61109,2173.425781,9.012435,2172.210938,9.007397,5,9483.570786,
29,2026-04-24T15:52:09.239210,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,63975406700.61611,63045955078.51416,8.337365,2171.4375,9.00419,2166.25,8.982679,5,5510.669354,
29,2026-04-24T15:52:16.729381,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,59255313699.4008,58803516585.06283,2.930074,2169.855469,8.99763,2170.117188,8.998715,5,5237.346749,
29,2026-04-24T15:52:25.118455,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,66092533393.9713,64531105512.45434,8.668111,2170.691406,9.001096,2168.226562,8.990876,5,5351.674301,
29,2026-04-24T15:52:32.687781,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,55593102165.2483,54937632867.32084,9.055584,2169.480469,8.996075,2168.691406,8.992803,5,5252.392355,
29,2026-04-24T15:52:39.544694,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,66294505517.71392,21924498492.796013,3.756393,2169.734375,8.997128,2163.351562,8.970661,5,15232.28718,
29,2026-04-24T15:52:56.393414,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,55754942938.6619,18290560030.65289,4.481337,2170.210938,8.999104,2170.523438,9.0004,5,15376.941644,
29,2026-04-24T15:53:13.965312,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,69753688344.2394,69113285148.1123,8.792337,2171.730469,9.005405,2165.800781,8.980817,5,5217.220755,
29,2026-04-24T15:53:21.660724,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60362889970.12814,59666178610.825775,9.482179,2169.070312,8.994374,2168.6875,8.992787,5,5255.50293,
29,2026-04-24T15:53:28.555338,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,63911193789.9165,63381980267.26168,9.461302,2170.167969,8.998926,2166.59375,8.984105,5,5199.663431,
30,2026-04-24T15:53:38.108400,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,69709603791.09006,68589759499.56204,8.826021,2170.226562,8.999169,2168.820312,8.993338,5,5268.209224,
30,2026-04-24T15:53:45.002729,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,59464683795.486946,58434373596.0163,8.977598,2171.164062,9.003056,2163.808594,8.972556,5,5285.95576,
30,2026-04-24T15:53:51.901273,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,69981364689.1673,69420257417.75945,4.035556,2169.15625,8.994731,2167.078125,8.986113,5,5250.826043,
30,2026-04-24T15:53:58.759736,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,54819468129.66687,54346504687.70632,8.847596,2170.527344,9.000416,2168.714844,8.9929,5,5231.462822,
30,2026-04-24T15:54:05.596125,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,71047867786.7106,69848080140.37306,9.026608,2170.367188,8.999752,2168.972656,8.993969,5,5292.036371,
30,2026-04-24T15:54:12.587404,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,54412520180.96492,53863988381.39313,9.033685,2170.78125,9.001469,2169.722656,8.997079,5,5242.195721,
30,2026-04-24T15:54:19.814527,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,66904860894.97529,65982639174.54196,8.768657,2169.214844,8.994974,2169.570312,8.996448,5,5234.717384,
30,2026-04-24T15:54:27.191986,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,62976095435.483,62178248933.06471,8.968457,2171.003906,9.002392,2166.128906,8.982177,5,5225.079087,
30,2026-04-24T15:54:34.233801,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68509967812.88837,67949575947.03825,2.788845,2170.742188,9.001307,2170.550781,9.000513,5,5214.673265,
31,2026-04-24T15:54:44.462005,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,69186283722.08185,68637773946.94865,2.339075,2171.613281,9.004919,2169.269531,8.9952,5,5227.115762,
31,2026-04-24T15:54:52.846355,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,62200404132.94328,20523189627.48093,4.449758,2172.234375,9.007495,2171.875,9.006004,5,15306.888132,
31,2026-04-24T15:55:09.967467,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,69985117264.9485,68854372014.5256,9.01375,2171.816406,9.005761,2168.582031,8.99235,5,5248.722766,
31,2026-04-24T15:55:17.162757,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,54756600364.585785,54336859188.9534,8.950979,2172.453125,9.008402,2166.566406,8.983992,5,5329.764055,
31,2026-04-24T15:55:24.250540,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,65893613092.847664,64780364805.20457,6.333276,2170.726562,9.001242,2169.140625,8.994666,5,5263.292858,
31,2026-04-24T15:55:32.677067,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,55222769508.79928,54468863967.27525,8.97049,2172.035156,9.006668,2169.050781,8.994293,5,5305.503167,
31,2026-04-24T15:55:39.589914,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,64929384748.61352,64345434879.72652,2.51708,2171.902344,9.006118,2172.160156,9.007187,5,5263.410258,
31,2026-04-24T15:55:47.187586,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,62677361565.618225,19064626040.871075,4.20014,2173.070312,9.010961,2173.34375,9.012095,5,16562.64954,
